numero_de_cliente,Predicted
135416390,0
114536384,0
64013091,0
59649700,0
103491892,0
73788993,0
61999593,0
119141788,0
96971657,0
126944411,0
108528904,0
62975006,0
107225149,0
55772771,0
106023061,0
40369527,0
93475063,0
132621427,0
87030992,0
108094898,0
110488099,0
76713199,0
65990407,0
154709532,0
105216231,0
72768802,0
63622660,0
155144248,0
74757182,0
90059805,0
103938443,0
82387590,0
78281035,0
174819797,0
88501434,0
134879414,0
56842321,0
66615291,0
44149269,0
63913961,0
119620158,0
116249589,0
143365557,0
114171692,0
147477974,0
42910526,0
34159138,0
113094208,0
146010660,0
126948467,0
111915619,0
62101280,0
122311451,0
64842839,0
65913572,0
75620545,0
75089797,0
151254282,0
40126014,0
130928336,0
91801534,0
106719085,0
87005804,0
159569177,0
39847454,0
107999943,0
130151164,0
45192881,0
59932681,0
135239102,0
116414649,0
84077799,0
61632355,0
77921821,0
131769788,0
87619427,0
124643313,0
78671121,0
73318075,0
39449986,0
83622238,0
157196030,0
137874464,0
99624468,0
107621088,0
143006846,0
159478120,0
61987809,0
185363633,0
85199312,0
133929603,0
59895216,0
95188516,0
212512536,0
93643113,0
110868513,0
73412646,0
104621715,0
125564127,0
78407563,0
164274115,0
67238024,0
147383897,0
159804754,0
88499895,0
136999030,0
72417059,0
63930818,0
32167027,0
66745234,0
147784692,0
59385619,0
66860492,0
136453014,0
167096339,0
75404253,0
72053552,0
177113523,0
80810920,0
106222980,0
110445009,0
75835248,0
131899524,0
63927670,0
35161209,0
37224282,0
75387632,0
139742701,0
120769029,0
206142289,0
148027898,0
40294478,0
40159186,0
112905096,0
83256135,0
109238134,0
95479679,0
98973676,0
62273356,0
145797200,0
199001571,0
133602870,0
103006367,0
167166373,0
83657127,0
107016071,0
86658829,0
155568236,0
116868423,0
163560217,0
92191245,0
66087889,0
33305003,0
196038380,0
45649104,0
121349214,0
116800076,0
177843745,0
201433866,0
60171210,0
108996871,0
61856435,0
147897886,0
125462006,0
152387727,0
86297127,0
118239371,0
74261925,0
193571078,0
139443169,0
32846786,0
69515307,0
141435072,0
127189039,0
107838219,0
76337207,0
115009395,0
80571138,0
78246807,0
72227898,0
56879470,0
107406513,0
134834143,0
77216115,0
121641482,0
129073788,0
110311009,0
75081013,0
117362328,0
76807118,0
140829562,0
125304823,0
119859170,0
134254698,0
44847653,0
80621000,0
196676401,0
160592309,0
121092505,0
119639285,0
45661974,0
94402550,0
92271850,0
133516738,0
102431384,0
89632412,0
162593539,0
74217097,0
177285599,0
186002335,0
102608267,0
176458615,0
36138359,0
82860344,0
73421666,0
36190904,0
131566731,0
117304571,0
56431024,0
115644178,0
108967105,0
122195631,0
161178623,0
150652167,0
151114834,0
87666574,0
85388759,0
125268897,0
118421534,0
163797216,0
134226619,0
122544837,0
88901084,0
146065565,0
90499546,0
92167262,0
180914781,0
162612923,0
105506417,0
128420607,0
111661990,0
36907566,0
93934030,0
207311284,0
195486117,0
120991243,0
39947542,0
109010284,0
147195131,0
155347937,0
77825286,0
137841658,0
92020096,0
133574692,0
32453897,0
148685589,0
104145991,0
123749620,0
96151443,0
132152907,0
87510832,0
35915533,0
108994108,0
118199961,0
84464855,0
123684609,0
192701655,0
130367959,0
105542905,0
110523788,0
142555687,0
107862913,0
74760103,0
140547824,0
85186392,0
140055943,0
75397137,0
116584149,0
88902742,0
31657864,0
154297673,0
128271014,0
114492731,0
94816826,0
142275005,0
90722401,0
156754800,0
33893734,0
142087808,0
71287443,0
153781581,0
44814905,0
121956895,0
37039592,0
62881314,0
79118086,0
198866900,0
140105459,0
146406352,0
114127358,0
151694121,0
122907032,0
56673116,0
131332644,0
65750023,0
114470573,0
151336061,0
157412688,0
116058889,0
180869539,0
60141157,0
84208324,0
157278678,0
113653696,0
111130107,0
134108697,0
118457439,0
78233148,0
77526612,0
211581141,0
40175264,0
118339162,0
75974064,0
116126732,0
194609123,0
118160246,0
125660800,0
133687413,0
94681474,0
105219843,0
93838127,0
139461033,0
192099411,0
173693784,0
198810367,0
154812027,0
76266145,0
44957333,0
166942689,0
101130945,0
109984651,0
151330900,0
43120768,0
104189190,0
106298729,0
154275970,0
128150082,0
106871442,0
133883512,0
140753388,0
35762879,0
122047084,0
134000812,0
120837761,0
113740183,0
161162062,0
80929780,0
108686403,0
114529110,0
64845454,0
38916711,0
77211515,0
118296841,0
194004166,0
86681065,0
75423271,0
125051588,0
84222961,0
87071220,0
147953916,0
139953427,0
102044239,0
60498703,0
80375010,0
43639465,0
62282357,0
39131869,0
89409961,0
79592251,0
121540704,0
104177001,0
141180831,0
41302185,0
122657588,0
161157295,0
138243903,0
144903320,0
100787996,0
156890201,0
44392180,0
71566191,0
37386548,0
75425887,0
78925362,0
80117857,0
64510134,0
78254831,0
59835317,0
177017985,0
99573610,0
58101998,0
173107826,0
135349701,0
63916399,0
158626511,0
94212027,0
32547224,0
152703298,0
72283079,0
92631597,0
153799021,0
83826302,0
84950913,0
140678241,0
89844006,0
37376046,0
121638334,0
106827473,0
74151997,0
141804926,0
78996907,0
160190429,0
133691657,0
77539393,0
112467044,0
154531040,0
95595005,0
99123073,0
124407765,0
120663049,0
86424662,0
161498655,0
83866599,0
92181524,0
207124186,0
38022811,0
102678262,0
128107228,0
105601382,0
85945315,0
84193540,0
42774769,0
174146384,0
47610184,0
162610604,0
159673765,0
82307873,0
62371697,0
125172827,0
90621623,0
142948892,0
107466658,0
108397283,0
192543001,0
164584100,0
112233855,0
79067376,0
77761923,0
37705938,0
203918538,0
61770056,0
85788576,0
69597619,0
160159537,0
144571672,0
82736836,0
166207235,0
72214930,0
119805568,0
113526575,0
85547640,0
84688175,0
146630165,0
121922401,0
99555934,0
115722977,0
141073716,0
60138640,0
123491026,0
83522249,0
118625361,0
40844413,0
77594189,0
114219066,0
118207729,0
43754772,0
79464983,0
74862974,0
154315340,0
80467705,0
114792253,0
103106632,0
61111507,0
35315559,0
76757494,0
145452208,0
66013818,0
105686942,0
32913199,0
145307164,0
89844648,0
83687950,0
128490820,0
116875648,0
96420153,0
32072082,0
74491877,0
32439241,0
95842012,0
109321009,0
37224913,0
74664842,0
31697224,0
39255939,0
63307355,0
141659882,0
59332293,0
163013836,0
40639540,0
128949105,0
83547179,0
138758652,0
116941518,0
98812940,0
66797553,0
67333769,0
81885770,0
35424085,0
125243513,0
171077105,0
120401544,0
93017400,0
155381178,0
44285016,0
195432317,0
83825650,0
132067051,0
57781423,0
43348894,0
204061421,0
185252413,0
177985552,0
135117677,0
105854903,0
75244612,0
139227518,0
194962050,0
191958138,0
97480247,0
126674990,0
36277717,0
88831849,0
93467740,0
31542617,0
115065898,0
115617076,0
163940681,0
118232630,0
114564068,0
91592663,0
120932292,0
64931833,0
99639292,0
129546167,0
89122410,0
59562077,0
121462270,0
133207059,0
69847873,0
98790684,0
87226055,0
87714027,0
82268098,0
77568262,0
47439934,0
84144725,0
79833997,0
94635077,0
66039528,0
56543025,0
88971109,0
157493431,0
117039750,0
161960286,0
66287551,0
77349976,0
177137654,0
145501576,0
192673941,0
191572562,0
195223052,0
178106356,0
99777921,0
73386155,0
74970493,0
126346313,0
133369079,0
148613383,0
105723765,0
115432899,0
98781871,0
60948816,0
32038288,0
154759186,0
110581091,0
32159595,0
57633152,0
90514607,0
110895023,0
125094442,0
61670027,0
137143107,0
105255709,0
134300542,0
42186491,0
135541961,0
67366556,0
74792860,0
86327131,0
133692200,0
42715897,0
98542523,0
131340875,0
86284998,0
112658238,0
138699237,0
161166414,0
40979952,0
104806356,0
93976291,0
125512617,0
115613661,0
39269402,0
73804410,0
164077079,0
88762298,0
91761769,0
91663675,0
105832311,0
58410916,0
60346948,0
147552657,0
115623166,0
113690312,0
88635760,0
112634511,0
66475034,0
90763972,0
72496756,0
40195398,0
61411602,0
37782556,0
66627332,0
97115911,0
161073640,0
129998846,0
107192520,0
44660081,0
103121713,0
143638422,0
107912646,0
140849972,0
92332844,0
143144902,0
114373753,0
129568077,0
82173607,0
34129105,0
38585024,0
95608684,0
83651195,0
92956248,0
124632259,0
167100425,0
82640202,0
81234455,0
152325943,0
49649353,0
141036261,0
122243005,0
65415799,0
85816468,0
163921504,0
127149570,0
122353298,0
101257809,0
146246080,0
62118769,0
138535935,0
138773200,0
143056717,0
42903202,0
129782100,0
127097508,0
156720621,0
130578211,0
192556571,0
122420589,0
109213776,0
81249417,0
110127632,0
206232635,0
107286380,0
62368489,0
142858792,0
173317288,0
42698684,0
59381404,0
178106129,0
125118198,0
61330375,0
81309178,0
195471648,0
39518777,0
142408185,0
37214984,0
195474589,0
36621278,0
75301856,0
85016023,0
100768148,0
160420430,0
40796160,0
106469848,0
75597272,0
80483901,0
118527751,0
141168928,0
44838839,0
107900941,0
87849962,0
59095127,0
65409995,0
100591008,0
144754536,0
76012398,0
56534586,0
93773392,0
112793333,0
155864956,0
120282497,0
55813898,0
158845705,0
176464962,0
84813094,0
39820205,0
43228189,0
61243414,0
117891743,0
124575864,0
65604960,0
139697301,0
71655757,0
44772604,0
107009745,0
119755964,0
105587979,0
131321491,0
34185776,0
107531087,0
113546630,0
91640837,0
97390898,0
75089235,0
127563886,0
85060890,0
56004411,0
74967917,0
65860721,0
106707024,0
106328002,0
102093468,0
181074294,0
59066436,0
64935939,0
93613662,0
36143560,0
64434711,0
44470150,0
161136529,0
79139888,0
75072812,0
111396419,0
66329211,0
132443468,0
85416216,0
77949367,0
77267742,0
159581741,0
179960331,0
80833048,0
78472545,0
167093368,0
40515479,0
145897939,0
112133560,0
115228855,0
146503864,0
65807879,0
80171400,0
103149180,0
118192036,0
62877968,0
165390466,0
61688010,0
115777566,0
164345502,0
129108203,0
149828578,0
130740221,0
194145597,0
122943046,0
40883575,0
31592962,0
33281868,0
93655282,0
89212046,0
45253422,0
136690053,0
162782769,0
130835048,0
117173542,0
148846819,0
146681300,0
120491249,0
129891129,0
144591292,0
68215687,0
132468823,0
130928237,0
180441346,0
141220339,0
156435084,0
175605694,0
41279327,0
119068319,0
45469862,0
107271418,0
67303755,0
61396649,0
142607709,0
74670566,0
193382440,0
67235241,0
120865386,0
123230656,0
33077153,0
44909732,0
141931079,0
116292581,0
198814956,0
96275425,0
127229553,0
31976731,0
173679601,0
77845667,0
194234059,0
57605715,0
55872316,0
65162209,0
123934754,0
106182603,0
64403483,0
115934897,0
206416999,0
139507420,0
142088667,0
34280465,0
77153689,0
75460480,0
102817423,0
62853699,0
56948468,0
114274711,0
40598670,0
194960698,0
178551860,0
62082478,0
120255958,0
87498071,0
72739075,0
98932155,0
195264544,0
101059311,0
151399602,0
92398497,0
134735299,0
90352429,0
42871965,0
130014667,0
158906225,0
195236297,0
104077900,0
59382194,0
82078790,0
124608828,0
41452854,0
98732996,0
128457757,0
57174660,0
80060061,0
113900653,0
103571422,0
84128647,0
150170787,0
45414385,0
108393829,0
106286974,0
161948452,0
120350558,0
161877114,0
113785514,0
45560346,0
152848410,0
105025106,0
94013026,0
39370772,0
115488051,0
77914034,0
74504895,0
115993819,0
64268319,0
133664022,0
76239675,0
115136940,0
54439407,0
103089568,0
110643674,0
81272324,0
177789887,0
119645927,0
159581977,0
130000040,0
40433788,0
95610925,0
78281834,0
83428626,0
113776898,0
134083342,0
81134032,0
145513577,0
208187685,0
59758591,0
31237873,0
160714959,0
91358428,0
73988497,0
120502688,0
86677008,0
102990546,0
139197080,0
66632474,0
126868356,0
42120523,0
98702282,0
148717024,0
88762939,0
60793449,0
175520579,0
176685478,0
93582060,0
63680614,0
72212186,0
57980789,0
125707799,0
99113134,0
63933335,0
107867433,0
206681998,0
77269104,0
107140794,0
151042559,0
118600628,0
72461946,0
117674661,0
145143339,0
62256983,0
102158568,0
162916630,0
86083865,0
110479779,0
88770677,0
128574307,0
137621329,0
104077999,0
88646320,0
135856890,0
139670101,0
108296495,0
86639810,0
42988278,0
118130430,0
140349623,0
80276373,0
179180109,0
114399226,0
89860864,0
145542604,0
61303135,0
98730055,0
106552644,0
128010525,0
90147674,0
110151181,0
179868968,0
75349141,0
74326610,0
177704199,0
112317085,0
60182165,0
140884812,0
122915540,0
57648914,0
113076324,0
103927616,0
121657955,0
91645861,0
115995487,0
80446594,0
58234329,0
93748244,0
122515337,0
105722028,0
43214194,0
84257031,0
110892270,0
124332262,0
112025991,0
103896655,0
84060359,0
76632278,0
145404873,0
182206061,0
142925047,0
156312345,0
108244452,0
63280234,0
105737089,0
82280751,0
66134267,0
93230791,0
88489601,0
124271643,0
85368664,0
165703412,0
175155423,0
129649363,0
67828048,0
62618881,0
72766404,0
93196750,0
122719056,0
82661264,0
163029697,0
83802101,0
117726595,0
96263187,0
110068316,0
133161797,0
149974342,0
99688937,0
141972205,0
85857427,0
101456612,0
180951753,0
63560856,0
87511671,0
151497726,0
179307585,0
73446666,0
77291064,0
90823377,0
150569864,0
102066337,0
64865183,0
105886466,0
102678923,0
98709753,0
145338589,0
34821329,0
55907452,0
92278867,0
77084967,0
163594110,0
34801244,0
69373451,0
152308671,0
117281762,0
136522684,0
177649235,0
40915622,0
152475478,0
138739269,0
87971012,0
143822282,0
135974003,0
113610201,0
145611938,0
83935223,0
44899063,0
115672346,0
77463930,0
88709397,0
144951908,0
61093445,0
83362026,0
106034046,0
106224667,0
107674404,0
96723357,0
78556811,0
125901095,0
76160935,0
101589210,0
66458009,0
103993327,0
64174124,0
129071113,0
152884819,0
64726407,0
82912209,0
65228651,0
104272292,0
87924319,0
128154750,0
125378164,0
134810515,0
87649984,0
157068880,0
127242364,0
123328622,0
204254322,0
60637845,0
55804966,0
66409194,0
87128967,0
45219727,0
128217738,0
111030543,0
115994628,0
125253284,0
42557845,0
156957166,0
80766882,0
34368768,0
137912206,0
59131891,0
41141290,0
95980117,0
85009203,0
121036298,0
155872566,0
88496835,0
62973131,0
76335993,0
128803114,0
95432798,0
76072326,0
113729228,0
129823463,0
77608510,0
92705590,0
82365275,0
152965809,0
126340401,0
176039779,0
31316504,0
199039697,0
118103594,0
181163880,0
134945126,0
130214299,0
161570545,0
131751007,0
139275524,0
159430657,0
91772507,0
85258253,0
118122761,0
151030291,0
84829004,0
134613804,0
60816070,0
79673083,0
42187271,0
164824573,0
35285013,0
140882542,0
123647706,0
165709255,0
62134234,0
66680214,0
101587987,0
126091055,0
181383577,0
59019822,0
96641558,0
101181152,0
119955645,0
89012858,0
107893884,0
155646019,0
119516991,0
90701981,0
62355136,0
90639003,0
32903053,0
133816833,0
91760279,0
94197134,0
133243567,0
198945166,0
145879286,0
32386281,0
127908355,0
38762045,0
99900640,0
118641656,0
62252867,0
95299598,0
66217675,0
100352322,0
38234228,0
62970358,0
76030410,0
88309332,0
101959745,0
130463053,0
65054216,0
85852571,0
38850842,0
185720587,0
39077606,0
181164581,0
124513024,0
164471873,0
65440295,0
108145342,0
91980233,0
63652120,0
106393635,0
138962262,0
83823094,0
179165009,0
136044275,0
40960164,0
64738063,0
87479200,0
154184784,0
145943576,0
94603011,0
131074337,0
96155766,0
113209988,0
55918052,0
174140581,0
98283140,0
130963600,0
153700976,0
106875518,0
141583402,0
162993258,0
102464516,0
130670068,0
104008606,0
86999981,0
139840104,0
140393049,0
80756934,0
139346338,0
153554067,0
77506153,0
143280787,0
94056511,0
103450499,0
86951018,0
104142674,0
83657285,0
81410075,0
87396463,0
40776520,0
41088409,0
33995835,0
131665694,0
87683698,0
33832730,0
92246979,0
82558551,0
99141460,0
153810095,0
90270739,0
140661196,0
72353489,0
89977601,0
72441990,0
180338722,0
122223444,0
119839194,0
99017744,0
125205436,0
143520786,0
105721702,0
125095538,0
44039243,0
99116381,0
89012640,0
206820153,0
116173100,0
93856662,0
73816845,0
83986446,0
150838525,0
78391535,0
151627856,0
65569844,0
66141392,0
112403286,0
130715853,0
167119197,0
204060049,0
122037145,0
60068704,0
99030752,0
35836872,0
85151049,0
120185341,0
78882321,0
84872697,0
109736983,0
75850290,0
75450008,0
113033016,0
42925666,0
91580326,0
64691784,0
78134965,0
109060323,0
32527080,0
116547918,0
100335159,0
196182960,0
145040547,0
114171455,0
137865947,0
85812747,0
37070671,0
113515966,0
164345492,0
75317726,0
192373855,0
102336428,0
191951042,0
143602575,0
115051972,0
110874958,0
82458996,0
35013579,0
123570743,0
89825452,0
87963255,0
112341878,0
36817407,0
142535592,0
117376353,0
103640114,0
156592543,0
94751045,0
140007621,0
109392514,0
127844755,0
142411196,0
102402910,0
102188187,0
78148960,0
102169553,0
118444017,0
130005745,0
114767846,0
107231347,0
118151205,0
135208210,0
196149591,0
32857298,0
84872795,0
72488752,0
44593856,0
56424668,0
79361085,0
122043994,0
37794014,0
76755056,0
196583340,0
45616406,0
74478050,0
31679775,0
113323498,0
31397119,0
76338351,0
76609775,0
55896033,0
153816796,0
82724587,0
120443530,0
126336828,0
126197795,0
134165645,0
131572771,0
143756808,0
111568535,0
111236206,0
194273685,0
138984351,0
98844414,0
120456765,0
115163637,0
115729372,0
33148994,0
110268481,0
63622383,0
103943644,0
68134065,0
36187075,0
111304296,0
81435884,0
130027823,0
121004449,0
179115552,0
109042291,0
112157434,0
165350041,0
167064401,0
191904556,0
110457701,0
142610887,0
124544538,0
74534849,0
115527253,0
131069688,0
198722152,0
181043777,0
62733803,0
115734732,0
119578854,0
98463596,0
126888697,0
90262132,0
117043372,0
44309789,0
39387926,0
107944248,0
142940562,0
78796593,0
87550222,0
86417813,0
78266023,0
110986406,0
66839943,0
130764638,0
112038910,0
119575527,0
87764135,0
34285558,0
178437787,0
178399276,0
60430316,0
123584225,0
93016018,0
59948917,0
102417398,0
111709996,0
90899640,0
114535585,0
163719937,0
185815138,0
125891275,0
80703036,0
73163053,0
135544192,0
124239478,0
102656924,0
39344154,0
126108811,0
113041001,0
125534439,0
140308891,0
90210435,0
111294032,0
124057552,0
198908629,0
75582774,0
37571257,0
80673674,0
76984978,0
105607817,0
164320187,0
180342729,0
159302697,0
57902069,0
92927113,0
128295273,0
152828819,0
41185763,0
107378315,0
139387001,0
117291178,0
157300993,0
101439696,0
113898511,0
94050827,0
77335487,0
76845146,0
59170471,0
129180804,0
148357632,0
137976496,0
84222931,0
64676773,0
64486161,0
32510568,0
38733907,0
150978071,0
102792739,0
87681122,0
109120666,0
85818086,0
107160631,0
203969406,0
94703158,0
195364602,0
87785385,0
99187195,0
127140441,0
128491017,0
64973947,0
121720627,0
122151435,0
37334791,0
166337672,0
138780642,0
85453207,0
81551555,0
101587039,0
40451040,0
75062064,0
60029344,0
156723809,0
72995487,0
174559960,0
152278076,0
140627798,0
116875628,0
103833548,0
88212482,0
75466846,0
103721459,0
61207163,0
38928506,0
61204794,0
83701017,0
80706480,0
155983125,0
79235011,0
113313135,0
102654545,0
205283140,0
84189256,0
114496017,0
112029179,0
63797865,0
63101535,0
133041378,0
124955577,0
84981726,0
132032300,0
36025717,0
196237371,0
100034649,0
111609513,0
120456232,0
107328583,0
60057729,0
97476615,0
75430308,0
140660831,0
56574637,0
74034125,0
160525995,0
146501554,0
75927756,0
34141185,0
118640442,0
41332929,0
150553520,0
118647943,0
155182365,0
153898181,0
34643518,0
56173694,0
61408690,0
127443378,0
56655311,0
39562618,0
99374757,0
94628939,0
44019080,0
166997435,0
156826315,0
90461607,0
63937095,0
108254657,0
79068284,0
150975831,0
106030591,0
75397127,0
77399660,0
84191556,0
150499336,0
147672691,0
125312294,0
58232484,0
34524570,0
107049796,0
156639641,0
71867312,0
194935837,0
174955485,0
156815409,0
130230555,0
119802933,0
88798579,0
140137525,0
108992647,0
145733176,0
139923118,0
78086900,0
146640311,0
34591772,0
117710074,0
156017294,0
103495613,0
125298674,0
121573283,0
125182963,0
155107168,0
114678111,0
119423072,0
66826076,0
105992544,0
92656745,0
35439373,0
115349531,0
177919731,0
121193521,0
75922101,0
106483261,0
92902123,0
100838706,0
147721516,0
122848801,0
112746028,0
150788585,0
123977025,0
115887227,0
140424513,0
32392666,0
77526741,0
97236774,0
154584306,0
34688277,0
98555077,0
98940821,0
64635439,0
179422981,0
58491472,0
103612746,0
76022761,0
107864907,0
157171307,0
77150363,0
93297401,0
96333557,0
107716448,0
173431726,0
94542175,0
73875579,0
150211045,0
82797662,0
58364036,0
91506551,0
178217843,0
93405572,0
40179873,0
124561859,0
123910781,0
175733160,0
71987909,0
60903455,0
108983863,0
133952629,0
39715843,0
94456457,0
114697357,0
88130554,0
89180611,0
108821163,0
199060966,0
79706324,0
203764079,0
43913712,0
127051960,0
143832320,0
43619459,0
144291780,0
133780187,0
148851023,0
42288415,0
86735950,0
134093004,0
36126900,0
147321610,0
116126042,0
121869707,0
146943436,0
83492462,0
76666427,0
152982124,0
60441301,0
41393558,0
173984217,0
208262625,0
133073178,0
161978337,0
154463601,0
110274857,0
144898967,0
124885552,0
151377603,0
128916782,0
102621226,0
39396127,0
91824708,0
117675846,0
90557312,0
149387456,0
79218302,0
110581811,0
34160075,0
82727637,0
92990288,0
125383089,0
192580554,0
81645149,0
145573930,0
65713802,0
157359076,0
123820829,0
36455281,0
140418256,0
36243944,0
72995862,0
194936814,0
122968204,0
77867301,0
191756028,0
118880253,0
165333035,0
44300373,0
136895488,0
166981753,0
33121517,0
81618037,0
204675813,0
194872494,0
87881189,0
179218690,0
72217150,0
127619452,0
39622615,0
88149208,0
130737260,0
130643272,0
69879959,0
104219963,0
39242941,0
66978098,0
41226949,0
112533703,0
175129959,0
87609765,0
198558820,0
143047222,0
134229610,0
165262241,0
125921268,0
90620083,0
66609962,0
165676310,0
86386003,0
183322856,0
84934342,0
83349541,0
35289869,0
119662923,0
159961829,0
45104726,0
174561895,0
116539371,0
64012904,0
113141503,0
34332823,0
105265914,0
113227704,0
45246552,0
88861162,0
157064281,0
97728971,0
81278977,0
110718861,0
154270324,0
116438138,0
135566398,0
120552944,0
105821415,0
90214028,0
75329204,0
174389108,0
81003220,0
149365082,0
80645772,0
146410172,0
84820358,0
110518626,0
102387000,0
80474150,0
139045976,0
196556771,0
120413763,0
63751843,0
105486372,0
120060125,0
146706062,0
113019673,0
63114789,0
66871329,0
127126998,0
97710189,0
111702001,0
119072947,0
91913791,0
59717060,0
106996599,0
103678339,0
198628668,0
166554517,0
63627130,0
39347026,0
160940272,0
99287490,0
127556820,0
88896969,0
76583355,0
77538179,0
77136151,0
67376484,0
105157408,0
83295050,0
84614577,0
74372356,0
63446379,0
137890364,0
94108692,0
58527911,0
42794469,0
146665765,0
112992136,0
184965721,0
129589968,0
35082104,0
39478440,0
160464794,0
133318892,0
63076880,0
43699028,0
63090165,0
76445575,0
37866428,0
111999343,0
98290976,0
130967656,0
35636558,0
115507770,0
83718654,0
96396604,0
107777551,0
78649882,0
99540873,0
88746536,0
143540446,0
192847557,0
95197063,0
125277385,0
147396717,0
112344542,0
113746302,0
185276297,0
125481281,0
102798237,0
154824157,0
196313525,0
63819302,0
38002233,0
101711929,0
122407591,0
124288145,0
145911362,0
142060223,0
128870503,0
196519089,0
77307931,0
77591140,0
161290702,0
58191801,0
121997627,0
112670772,0
36188476,0
125090040,0
34095291,0
127881135,0
114778031,0
117283450,0
43171132,0
166323539,0
145808481,0
211005763,0
141227445,0
107771481,0
96407806,0
108617276,0
100244704,0
84652220,0
78002919,0
115728139,0
116213536,0
31961443,0
38399307,0
123599069,0
117952451,0
59711000,0
163698431,0
94179270,0
80565542,0
90384831,0
173716682,0
147644681,0
152063629,0
36910685,0
85988199,0
133935022,0
96408093,0
77343610,0
95323324,0
147969224,0
112753519,0
38911086,0
36579629,0
33022426,0
32086087,0
133932811,0
210507624,0
148688807,0
81389822,0
79419198,0
140408367,0
85156478,0
80763231,0
85362160,0
119871201,0
59215240,0
64018786,0
129666211,0
84797145,0
160072516,0
101650708,0
124135916,0
67409952,0
84114435,0
156738357,0
31673883,0
35819294,0
73281094,0
117141505,0
106432383,0
111386638,0
66372775,0
208232483,0
160883778,0
89957221,0
128097417,0
115516080,0
102408190,0
121051714,0
114519211,0
115475151,0
86998738,0
133400099,0
74894971,0
175705170,0
132074769,0
83457445,0
116680575,0
179373860,0
139453344,0
135936429,0
123175288,0
107908205,0
102085997,0
115537478,0
131853354,0
84306458,0
61927071,0
80464547,0
143701893,0
92262849,0
133063279,0
45285488,0
146045075,0
192995236,0
127491759,0
100768859,0
105601560,0
132147459,0
152446639,0
81394777,0
103634094,0
144879603,0
93934000,0
107559028,0
87005864,0
177259998,0
98875523,0
138776822,0
134627848,0
117711850,0
180417718,0
139301491,0
135814925,0
125580274,0
94437735,0
88468914,0
150166573,0
127709986,0
90055028,0
83105860,0
32237970,0
110746150,0
129963759,0
138008296,0
116003047,0
134940083,0
126737958,0
109304004,0
139730542,0
157271543,0
106273966,0
61547881,0
145632664,0
145005263,0
130194955,0
152888412,0
177343613,0
174175233,0
77565370,0
82489632,0
84831945,0
75932819,0
45001895,0
39128898,0
143536133,0
116066340,0
107391975,0
68533123,0
133614240,0
39282291,0
205741889,0
45636629,0
100719136,0
73760065,0
87001235,0
113206336,0
91685902,0
109240019,0
121150243,0
132482709,0
88062257,0
175477024,0
91901385,0
38860228,0
138128508,0
85125171,0
66904856,0
115882983,0
67009908,0
114956553,0
115207557,0
83886289,0
122979110,0
100428999,0
127928716,0
150398439,0
126225341,0
80500966,0
131708370,0
78859414,0
35289454,0
33901590,0
102233113,0
78786102,0
116288801,0
131577114,0
42732922,0
192295876,0
89132694,0
121474558,0
37796472,0
72052733,0
120679078,0
113065497,0
82690962,0
33661611,0
105564401,0
76499404,0
193647054,0
112421121,0
66628092,0
119279834,0
74632025,0
75360659,0
157371018,0
146403598,0
35644869,0
145201185,0
193273302,0
60094661,0
89745597,0
82225629,0
115225983,0
103849241,0
61220625,0
111629953,0
148581603,0
103469923,0
73842852,0
71327899,0
62336729,0
178986231,0
98959820,0
131073636,0
40284352,0
40271739,0
66373900,0
92439752,0
120109710,0
31765690,0
97102084,0
145108420,0
165931153,0
84301118,0
63400534,0
43713230,0
121731039,0
58587849,0
122258727,0
91436615,0
95931657,0
161582487,0
135181128,0
149179888,0
134240950,0
180623263,0
65106130,0
90491423,0
76170233,0
115781928,0
154319465,0
174000502,0
140382873,0
119981336,0
159519878,0
92835128,0
40287688,0
66478202,0
103137327,0
82820934,0
84343143,0
175577388,0
105153184,0
191658585,0
198995244,0
96197248,0
194557456,0
121431931,0
62643921,0
84708437,0
78157606,0
108005647,0
144870444,0
32369147,0
93722386,0
115759090,0
123952707,0
84361106,0
58440545,0
99263191,0
84325230,0
144582726,0
32717090,0
140110749,0
38061362,0
111999402,0
103694584,0
193535597,0
204699777,0
62481812,0
144922862,0
119292428,0
75728380,0
115610266,0
122639043,0
135872573,0
174979497,0
112430763,0
145660970,0
125671380,0
75825744,0
151830045,0
33111617,0
105579906,0
43615432,0
149026929,0
107663735,0
185536460,0
127416543,0
107801573,0
111753314,0
108786580,0
191806945,0
88999484,0
156461712,0
116730762,0
92414150,0
144740136,0
102629013,0
145617544,0
88834899,0
127406012,0
144065588,0
124712015,0
89846819,0
75930006,0
67069471,0
141364376,0
104317860,0
89650473,0
61062257,0
41948535,0
145286665,0
126990956,0
64518010,0
62844698,0
72213558,0
115057045,0
136979173,0
35904232,0
67434083,0
71690577,0
107343515,0
124613230,0
46213023,0
59272503,0
145549147,0
111568663,0
160015006,0
152081986,0
112865115,0
67509872,0
113288363,0
92183043,0
102522934,0
84050796,0
88075255,0
114330632,0
153049069,0
36303171,0
159789436,0
152262561,0
42794755,0
62694453,0
123080559,0
76918763,0
144091417,0
95297456,0
37003893,0
44102211,0
100791085,0
127550108,0
176199607,0
36570233,0
120356203,0
80501183,0
141805458,0
125203511,0
131140068,0
34354803,0
141939734,0
129083411,0
132028175,0
75224034,0
56329614,0
133569116,0
139974005,0
103820205,0
97147583,0
116395413,0
195150274,0
106190815,0
76337730,0
57168748,0
124473664,0
127532807,0
85148661,0
77557958,0
